symbol	base	module	count	status_counts	resolved_ea	example_ea	example_line
CARV_ERR@PLYR	CARV_ERR	PLYR	1	direct:1	0x00002973	0x00002948	CODE:00002948                 bhs     CARV_ERR@PLYR
CAR_CHOICE_GOTTEN@INTRO	CAR_CHOICE_GOTTEN	INTRO	1	map:1	0x0000E671	0x000017B7	CODE:000017B7                 sti     r0,@CAR_CHOICE_GOTTEN@INTRO
CATCHUP@PLYR	CATCHUP	PLYR	1	direct:1	0x00002B8F	0x00002B68	CODE:00002B68                 ldfle   @CATCHUP@PLYR,r1
CBUSI@COLLA	CBUSI	COLLA	1	direct:1	0x000023EE	0x0000245D	CODE:0000245D                 cmpi    @CBUSI@COLLA,r1
CCK1@PLYR	CCK1	PLYR	1	direct:1	0x00002B7B	0x00002B78	CODE:00002B78                 bne     CCK1@PLYR
CCKX@PLYR	CCKX	PLYR	1	direct:1	0x00002B8D	0x00002B64	CODE:00002B64                 be      CCKX@PLYR
CCLP@INTRO	CCLP	INTRO	1	direct:1	0x00001948	0x00001959	CODE:00001959                 bgt     CCLP@INTRO
CDTOP@DELTA	CDTOP	DELTA	1	direct:1	0x0000AEEC	0x0000AEF7	CODE:0000AEF7                 bne     CDTOP@DELTA
CHEATCK@PLYR	CHEATCK	PLYR	1	direct:1	0x00002B61	0x00002B5D	CODE:00002B5D                 call    CHEATCK@PLYR
CHECK2@BACKGRND	CHECK2	BACKGRND	1	direct:1	0x0000415D	0x0000414F	CODE:0000414F                 bne     CHECK2@BACKGRND
CHECK2II@BACKGRND	CHECK2II	BACKGRND	1	direct:1	0x0000417B	0x00004154	CODE:00004154                 be      CHECK2II@BACKGRND
CHECKPOINT_TIME_BONUS	CHECKPOINT_TIME_BONUS		1	map:1	0x0000E898	0x00001801	CODE:00001801                 sti     r0,@CHECKPOINT_TIME_BONUS
CHECK_AS_RAM@MEMTEST	CHECK_AS_RAM	MEMTEST	1	direct:1	0x000063D2	0x000063C5	CODE:000063C5                 be      CHECK_AS_RAM@MEMTEST
CHECK_COLLISION@ROADKILL	CHECK_COLLISION	ROADKILL	1	direct:1	0x00006957	0x00006950	CODE:00006950                 calle   CHECK_COLLISION@ROADKILL
CHECK_DIST@SIGMA	CHECK_DIST	SIGMA	1	direct:1	0x0000A4D6	0x0000A4E9	CODE:0000A4E9                 bu      CHECK_DIST@SIGMA
CHECK_STATE@CUSA	CHECK_STATE	CUSA	1	direct:1	0x00004FD3	0x00004CD5	CODE:00004CD5                 call    CHECK_STATE@CUSA
CHIPTEST_TABLEI@MEMTEST	CHIPTEST_TABLEI	MEMTEST	1	direct:1	0x000061ED	0x000063FD	CODE:000063FD                 ldi     @CHIPTEST_TABLEI@MEMTEST,ar4
CHIPTEST_TABLE_ptr_0000C799@MEMTEST	CHIPTEST_TABLE_ptr_0000C799	MEMTEST	1	direct:1	0x0000C799	0x0000647A	CODE:0000647A                 ldi     @CHIPTEST_TABLE_ptr_0000C799@MEMTEST,ar4 ; LDL
CHIPTEST_TABLE_ptr_0000C79E@MEMTEST	CHIPTEST_TABLE_ptr_0000C79E	MEMTEST	1	direct:1	0x0000C79E	0x000064EE	CODE:000064EE                 ldi     @CHIPTEST_TABLE_ptr_0000C79E@MEMTEST,ar4 ; LDL
CHKPCREDITS@COIN	CHKPCREDITS	COIN	1	direct:1	0x0000754E	0x00007544	CODE:00007544                 be      CHKPCREDITS@COIN
CHNG@DIAG	CHNG	DIAG	1	direct:1	0x00000EBB	0x00000EB7	CODE:00000EB7                 be      CHNG@DIAG
CHNGDV@DIAG	CHNGDV	DIAG	1	direct:1	0x00000FAD	0x00000FA6	CODE:00000FA6                 be      CHNGDV@DIAG
CKLP@DIRQ	CKLP	DIRQ	1	direct:1	0x00000325	0x0000031D	CODE:0000031D                 rptb    CKLP@DIRQ
CKOFRD@PLYR	CKOFRD	PLYR	1	direct:1	0x00002CD3	0x00002A72	CODE:00002A72                 call    CKOFRD@PLYR
CLCKLP@DIRQ	CLCKLP	DIRQ	1	direct:1	0x00000399	0x00000391	CODE:00000391                 rptb    CLCKLP@DIRQ
CLDSCL1@COLLA	CLDSCL1	COLLA	1	direct:1	0x0000262D	0x00002623	CODE:00002623                 bne     CLDSCL1@COLLA
CLEANUP_DIMCAR_PALS@INTRO	CLEANUP_DIMCAR_PALS	INTRO	1	direct:1	0x00001A8A	0x0000193D	CODE:0000193D                 call    CLEANUP_DIMCAR_PALS@INTRO
CLEARIT@COIN	CLEARIT	COIN	1	direct:1	0x00007647	0x00007628	CODE:00007628                 be      CLEARIT@COIN
CLEAR_MATS@DIAG	CLEAR_MATS	DIAG	1	direct:1	0x0000137A	0x00001174	CODE:00001174                 call    CLEAR_MATS@DIAG
CLINTON_SHOW@BONUS	CLINTON_SHOW	BONUS	1	direct:1	0x00003BDB	0x00003B39	CODE:00003B39                 be      CLINTON_SHOW@BONUS
CLIP0@DIRQ	CLIP0	DIRQ	1	direct:1	0x00000370	0x000003BC	CODE:000003BC                 bu      CLIP0@DIRQ
CLIPDONE@DIRQ	CLIPDONE	DIRQ	1	direct:1	0x0000044A	0x00000371	CODE:00000371                 bgt     CLIPDONE@DIRQ
CLIPRAMI@DIRQ	CLIPRAMI	DIRQ	1	direct:1	0x000005F5	0x0000029E	CODE:0000029E                 ldi     @CLIPRAMI@DIRQ,ar0
CLLL1@COLLA	CLLL1	COLLA	1	direct:1	0x000022D9	0x000022D7	CODE:000022D7                 be      CLLL1@COLLA
CLRSC00@UTIL	CLRSC00	UTIL	1	direct:1	0x00008EA7	0x00008EA4	CODE:00008EA4                 bu      CLRSC00@UTIL
CLRSCL@UTIL	CLRSCL	UTIL	1	direct:1	0x00008ECF	0x00008ECD	CODE:00008ECD                 rptb    CLRSCL@UTIL
CLR_PBSS@CUSA	CLR_PBSS	CUSA	1	direct:1	0x00004E31	0x00004B56	CODE:00004B56                 call    CLR_PBSS@CUSA
CM1@COMM	CM1	COMM	1	direct:1	0x00007FAD	0x00007FAB	CODE:00007FAB                 be      CM1@COMM
CM2@COMM	CM2	COMM	1	direct:1	0x00007FC9	0x00007FC4	CODE:00007FC4                 be      CM2@COMM
CM3@COMM	CM3	COMM	1	direct:1	0x00007FCE	0x00007FCA	CODE:00007FCA                 bne     CM3@COMM
CMERROR10@COMM	CMERROR10	COMM	1	direct:1	0x000080BC	0x0000803A	CODE:0000803A                 blt     CMERROR10@COMM
CMERROR8@COMM	CMERROR8	COMM	1	direct:1	0x000080BA	0x000080A3	CODE:000080A3                 bne     CMERROR8@COMM
CME_NO_MOTION_ERRORS@MOTION	CME_NO_MOTION_ERRORS	MOTION	1	direct:1	0x000049B4	0x000049AF	CODE:000049AF                 be      CME_NO_MOTION_ERRORS@MOTION
CML1S@COMM	CML1S	COMM	1	direct:1	0x00008191	0x00008196	CODE:00008196                 be      CML1S@COMM
CML1WT@COMM	CML1WT	COMM	1	direct:1	0x000081E8	0x000081ED	CODE:000081ED                 bne     CML1WT@COMM
CML1XX@COMM	CML1XX	COMM	1	direct:1	0x00008039	0x0000803E	CODE:0000803E                 bne     CML1XX@COMM
CMOSALP@PLYR	CMOSALP	PLYR	1	direct:1	0x00003186	0x00003180	CODE:00003180                 rptb    CMOSALP@PLYR
CMOS_CHIP_DISPLAY@MEMTEST	CMOS_CHIP_DISPLAY	MEMTEST	1	direct:1	0x00006417	0x00006415	CODE:00006415                 call    CMOS_CHIP_DISPLAY@MEMTEST
CMOS_CHIP_ptr_0000C795@MEMTEST	CMOS_CHIP_ptr_0000C795	MEMTEST	1	direct:1	0x0000C795	0x00006417	CODE:00006417                 ldi     @CMOS_CHIP_ptr_0000C795@MEMTEST,ar4 ; LDL
CMOS_CHIP_ptr_0000C796@MEMTEST	CMOS_CHIP_ptr_0000C796	MEMTEST	1	direct:1	0x0000C796	0x00006433	CODE:00006433                 ldi     @CMOS_CHIP_ptr_0000C796@MEMTEST,ar4 ; LDL
CMOS_ERROR@CUSA	CMOS_ERROR	CUSA	1	direct:1	0x00005014	0x00004BBF	CODE:00004BBF                 blo     CMOS_ERROR@CUSA
CMS1L@COLLA	CMS1L	COLLA	1	direct:1	0x00001FA7	0x00001FA5	CODE:00001FA5                 bhs     CMS1L@COLLA
CMS2@COLLA	CMS2	COLLA	1	direct:1	0x00001FA4	0x00001F9C	CODE:00001F9C                 blt     CMS2@COLLA
CM_ISERROR@MEMTEST	CM_ISERROR	MEMTEST	1	direct:1	0x00006456	0x0000644B	CODE:0000644B                 bne     CM_ISERROR@MEMTEST
CNR_ENTER@BONUS	CNR_ENTER	BONUS	1	direct:1	0x00003A70	0x00003A76	CODE:00003A76                 bu      CNR_ENTER@BONUS
CNT55@BACKGRND	CNT55	BACKGRND	1	direct:1	0x00004038	0x00004036	CODE:00004036                 be      CNT55@BACKGRND
CNT55a@BACKGRND	CNT55a	BACKGRND	1	direct:1	0x00003FCA	0x00003FC8	CODE:00003FC8                 be      CNT55a@BACKGRND
CNT55d@BACKGRND	CNT55d	BACKGRND	1	direct:1	0x00003FE7	0x00003FE5	CODE:00003FE5                 be      CNT55d@BACKGRND
CNT@BACKGRND	CNT	BACKGRND	1	direct:1	0x00003F8D	0x00003F8B	CODE:00003F8B                 be      CNT@BACKGRND
CNTFF@BACKGRND	CNTFF	BACKGRND	1	direct:1	0x00004016	0x00004014	CODE:00004014                 be      CNTFF@BACKGRND
CNTN@BACKGRND	CNTN	BACKGRND	1	direct:1	0x00003F90	0x00003F8E	CODE:00003F8E                 be      CNTN@BACKGRND
COINCNTR1I@DIAG	COINCNTR1I	DIAG	1	direct:1	0x0000C83B	0x00000A2B	CODE:00000A2B                 ldine   @COINCNTR1I@DIAG,ar2
COINCNTR2I@DIAG	COINCNTR2I	DIAG	1	direct:1	0x0000C83C	0x00000A2C	CODE:00000A2C                 ldie    @COINCNTR2I@DIAG,ar2
COIN_TABLEENDI@COINTAB	COIN_TABLEENDI	COINTAB	1	direct:1	0x0000B0B1	0x000073D7	CODE:000073D7                 cmpi    @COIN_TABLEENDI@COINTAB,ar0
COLCHKX@COLLA	COLCHKX	COLLA	1	direct:1	0x0000289F	0x000028A7	CODE:000028A7                 bu      COLCHKX@COLLA
COLIN1@COLLA	COLIN1	COLLA	1	direct:1	0x000026AA	0x000026A6	CODE:000026A6                 bne     COLIN1@COLLA
COLORAM@MEMTEST	COLORAM	MEMTEST	1	direct:1	0x00000000	0x00006492	CODE:00006492                 sti     r0,@COLORAM@MEMTEST
COLORBARS@DIAG	COLORBARS	DIAG	1	direct:1	0x000006ED	0x000006B3	CODE:000006B3                 call    COLORBARS@DIAG
COLSCCX@COLLA	COLSCCX	COLLA	1	direct:1	0x000021DF	0x000021D5	CODE:000021D5                 bne     COLSCCX@COLLA
COLSND1@COLLA	COLSND1	COLLA	1	direct:1	0x0000284B	0x00002846	CODE:00002846                 blt     COLSND1@COLLA
COLSND@COLLA	COLSND	COLLA	1	direct:1	0x00002835	0x00002667	CODE:00002667                 call    COLSND@COLLA
COLSNDX@COLLA	COLSNDX	COLLA	1	direct:1	0x00002853	0x0000284E	CODE:0000284E                 bu      COLSNDX@COLLA
COMMQ_TMP_BUFF_ptr_0000B15A@COMMQ	COMMQ_TMP_BUFF_ptr_0000B15A	COMMQ	1	direct:1	0x0000B15A	0x000077CA	CODE:000077CA                 ldi     @COMMQ_TMP_BUFF_ptr_0000B15A@COMMQ,ar2 ; LDL
COMM_HOLDFORA2D@COMM	COMM_HOLDFORA2D	COMM	1	direct:1	0x00007FA1	0x00007FA3	CODE:00007FA3                 bne     COMM_HOLDFORA2D@COMM
COMM_MASTER_ERR_X@COMM	COMM_MASTER_ERR_X	COMM	1	direct:1	0x000080A8	0x000080C8	CODE:000080C8                 bu      COMM_MASTER_ERR_X@COMM
COMM_SLAVE@COMM	COMM_SLAVE	COMM	1	direct:1	0x000080FA	0x00007FA7	CODE:00007FA7                 bne     COMM_SLAVE@COMM
COMM_SLAVE_ERR_X@COMM	COMM_SLAVE_ERR_X	COMM	1	direct:1	0x000081F2	0x00008211	CODE:00008211                 bu      COMM_SLAVE_ERR_X@COMM
CONT@COMP	CONT	COMP	1	direct:1	0x0000A34B	0x0000A347	CODE:0000A347                 be      CONT@COMP
CONTINUE@BONUS	CONTINUE	BONUS	1	direct:1	0x00003A77	0x00003A73	CODE:00003A73                 be      CONTINUE@BONUS
COUNTRY_DEFAULTS_ENDI@COINTAB	COUNTRY_DEFAULTS_ENDI	COINTAB	1	direct:1	0x0000B0B5	0x000073F8	CODE:000073F8                 cmpi    @COUNTRY_DEFAULTS_ENDI@COINTAB,ar2
COUNTRY_MENUTABI@DIAG	COUNTRY_MENUTABI	DIAG	1	direct:1	0x00000BDB	0x00000BE4	CODE:00000BE4                 ldi     @COUNTRY_MENUTABI@DIAG,ar5
COUNTRY_TABI@COINTAB	COUNTRY_TABI	COINTAB	1	direct:1	0x0000B0B2	0x00000BDF	CODE:00000BDF                 addi    @COUNTRY_TABI@COINTAB,ar5
COW_DIE@ROADKILL	COW_DIE	ROADKILL	1	direct:1	0x00006A47	0x00006A2D	CODE:00006A2D                 blo     COW_DIE@ROADKILL
cow_pal_ptr_0000C65D@ROADKILL	cow_pal_ptr_0000C65D	ROADKILL	1	direct:1	0x0000C65D	0x00006A14	CODE:00006A14                 ldi     @cow_pal_ptr_0000C65D@ROADKILL,ar2 ; LDL
COW_SLEEP@ROADKILL	COW_SLEEP	ROADKILL	1	direct:1	0x00006A44	0x00006A46	CODE:00006A46                 br      COW_SLEEP@ROADKILL
COW_WAIT@ROADKILL	COW_WAIT	ROADKILL	1	direct:1	0x00006A31	0x00006A41	CODE:00006A41                 bgt     COW_WAIT@ROADKILL
CREDITBUFFER@COIN	CREDITBUFFER	COIN	1	direct:1	0x0000E58B	0x0000753C	CODE:0000753C                 sti     r7,@CREDITBUFFER@COIN
CREDITS@WAVE	CREDITS	WAVE	1	direct:1	0x000093BD	0x00009359	CODE:00009359                 be      CREDITS@WAVE
CRL1@HSTDP	CRL1	HSTDP	1	direct:1	0x0000381B	0x00003818	CODE:00003818                 br      CRL1@HSTDP
CRLL@HSTDP	CRLL	HSTDP	1	direct:1	0x00003819	0x00003816	CODE:00003816                 bgt     CRLL@HSTDP
CRLLOOP@HSTDP	CRLLOOP	HSTDP	1	direct:1	0x000037EE	0x00003811	CODE:00003811                 ble     CRLLOOP@HSTDP
CRTRGLP@CUSA	CRTRGLP	CUSA	1	direct:1	0x00004EE9	0x00004EE7	CODE:00004EE7                 rptb    CRTRGLP@CUSA
CRT_REG_SETUP@CUSA	CRT_REG_SETUP	CUSA	1	direct:1	0x00004EDD	0x00004B0E	CODE:00004B0E                 call    CRT_REG_SETUP@CUSA
CRT_REG_SETUP_STRI@CUSA	CRT_REG_SETUP_STRI	CUSA	1	direct:1	0x00004EDC	0x00004EE5	CODE:00004EE5                 ldi     @CRT_REG_SETUP_STRI@CUSA,ar1
CRX@COLLA	CRX	COLLA	1	direct:1	0x000020D3	0x000020B6	CODE:000020B6                 bhs     CRX@COLLA
CS1@COMM	CS1	COMM	1	direct:1	0x00008102	0x00008100	CODE:00008100                 be      CS1@COMM
CS20@COMM	CS20	COMM	1	direct:1	0x0000810F	0x0000810A	CODE:0000810A                 be      CS20@COMM
CS2@COMM	CS2	COMM	1	direct:1	0x00008108	0x00008103	CODE:00008103                 be      CS2@COMM
CS3@COMM	CS3	COMM	1	direct:1	0x00008123	0x00008121	CODE:00008121                 be      CS3@COMM
CSERROR11@COMM	CSERROR11	COMM	1	direct:1	0x00008206	0x000081E9	CODE:000081E9                 blt     CSERROR11@COMM
CSERROR8@COMM	CSERROR8	COMM	1	direct:1	0x00008204	0x0000818B	CODE:0000818B                 bne     CSERROR8@COMM
CSERROR9@COMM	CSERROR9	COMM	1	direct:1	0x00008205	0x00008192	CODE:00008192                 blt     CSERROR9@COMM
CSERRORDEAD@COMM	CSERRORDEAD	COMM	1	direct:1	0x00008207	0x00008115	CODE:00008115                 ble     CSERRORDEAD@COMM
CSGLNEQ@COLLA	CSGLNEQ	COLLA	1	direct:1	0x00002233	0x00002225	CODE:00002225                 rptb    CSGLNEQ@COLLA
CSPX@ROADKILL	CSPX	ROADKILL	1	direct:1	0x00006A29	0x00006A0F	CODE:00006A0F                 be      CSPX@ROADKILL
CTC_STRI@COIN	CTC_STRI	COIN	1	direct:1	0x0000745F	0x000075BA	CODE:000075BA                 ldi     @CTC_STRI@COIN,ar1
CTEX@HSTDP	CTEX	HSTDP	1	direct:1	0x0000331B	0x00003315	CODE:00003315                 be      CTEX@HSTDP
CTS_STRI@COIN	CTS_STRI	COIN	1	direct:1	0x0000745B	0x000075A3	CODE:000075A3                 ldi     @CTS_STRI@COIN,ar1
CT_WHEEL@TRANS	CT_WHEEL	TRANS	1	direct:1	0x0000EA54	0x00005BE6	CODE:00005BE6                 ldi     @CT_WHEEL@TRANS,ar2
CURBCKL@PLYR	CURBCKL	PLYR	1	direct:1	0x00002F39	0x00002F32	CODE:00002F32                 rptb    CURBCKL@PLYR
CURBCKX@PLYR	CURBCKX	PLYR	1	direct:1	0x00002F3F	0x00002F34	CODE:00002F34                 be      CURBCKX@PLYR
CURBCLX@PLYR	CURBCLX	PLYR	1	direct:1	0x00002FDB	0x00002F65	CODE:00002F65                 be      CURBCLX@PLYR
CURBCOL1A@PLYR	CURBCOL1A	PLYR	1	direct:1	0x00002FB0	0x00003022	CODE:00003022                 bu      CURBCOL1A@PLYR
CURBCOL2@PLYR	CURBCOL2	PLYR	1	direct:1	0x00002FC0	0x00002FBC	CODE:00002FBC                 ble     CURBCOL2@PLYR
CURBCOL2A@PLYR	CURBCOL2A	PLYR	1	direct:1	0x00002FBB	0x00002FB7	CODE:00002FB7                 bge     CURBCOL2A@PLYR
CURBCOL@PLYR	CURBCOL	PLYR	1	direct:1	0x00002F83	0x00002F7F	CODE:00002F7F                 bu      CURBCOL@PLYR
CURBCOLP@PLYR	CURBCOLP	PLYR	1	direct:1	0x00002F80	0x00002F78	CODE:00002F78                 be      CURBCOLP@PLYR
CURBSPN@PLYR	CURBSPN	PLYR	1	direct:1	0x00002FDC	0x00002FB3	CODE:00002FB3                 bgt     CURBSPN@PLYR
CUSTOM_PRICING_MENU_ptr_0000C8C4@DIAG	CUSTOM_PRICING_MENU_ptr_0000C8C4	DIAG	1	direct:1	0x0000C8C4	0x00000FE3	CODE:00000FE3                 ldi     @CUSTOM_PRICING_MENU_ptr_0000C8C4@DIAG,ar5 ; LDL
cvette_blue_ptr_0000C757@WAVE	cvette_blue_ptr_0000C757	WAVE	1	direct:1	0x0000C757	0x00009518	CODE:00009518                 ldi     @cvette_blue_ptr_0000C757@WAVE,ar2 ; LDL
cvette_purple_ptr_0000C759@WAVE	cvette_purple_ptr_0000C759	WAVE	1	direct:1	0x0000C759	0x0000951C	CODE:0000951C                 ldi     @cvette_purple_ptr_0000C759@WAVE,ar2 ; LDL
cvette_red_ptr_0000C758@WAVE	cvette_red_ptr_0000C758	WAVE	1	direct:1	0x0000C758	0x0000951A	CODE:0000951A                 ldi     @cvette_red_ptr_0000C758@WAVE,ar2 ; LDL
CYNLOOP@DIAG	CYNLOOP	DIAG	1	direct:1	0x00000EA5	0x00000EC2	CODE:00000EC2                 bu      CYNLOOP@DIAG
CYN_YES@DIAG	CYN_YES	DIAG	1	direct:1	0x00000EC7	0x00000EC4	CODE:00000EC4                 be      CYN_YES@DIAG
C_WAIT@CUSA	C_WAIT	CUSA	1	direct:1	0x00004C3B	0x00004C3C	CODE:00004C3C                 bne     C_WAIT@CUSA
DADA5@DIAG	DADA5	DIAG	1	direct:1	0x00000D1E	0x00000D0C	CODE:00000D0C                 bne     DADA5@DIAG
DAIRB@PLYR	DAIRB	PLYR	1	direct:1	0x00002C38	0x00002C34	CODE:00002C34                 bne     DAIRB@PLYR
DALOP@FONT1A	DALOP	FONT1A	1	direct:1	0x0000A7BD	0x0000A7B9	CODE:0000A7B9                 blt     DALOP@FONT1A
DAS@DIAG	DAS	DIAG	1	direct:1	0x00000DE5	0x00000DE1	CODE:00000DE1                 ldi     @DAS@DIAG,ar2
DASHLIGHT@CUSA	DASHLIGHT	CUSA	1	direct:1	0x00005001	0x00004E71	CODE:00004E71                 ble     DASHLIGHT@CUSA
DATE_STAMP_ptr_0000B0CC@DATE	DATE_STAMP_ptr_0000B0CC	DATE	1	direct:1	0x0000B0CC	0x00004F74	CODE:00004F74                 ldi     @DATE_STAMP_ptr_0000B0CC@DATE,ar2 ; TEXTIT
DATE_STAMP_ptr_0000C79B@DATE	DATE_STAMP_ptr_0000C79B	DATE	1	direct:1	0x0000C79B	0x000064E6	CODE:000064E6                 ldi     @DATE_STAMP_ptr_0000C79B@DATE,ar2 ; TEXTIT
DBLSPCI@COIN	DBLSPCI	COIN	1	direct:1	0x0000746C	0x0000754C	CODE:0000754C                 ldi     @DBLSPCI@COIN,ar1
DBSX@ROADKILL	DBSX	ROADKILL	1	direct:1	0x00006C83	0x00006C7F	CODE:00006C7F                 bhs     DBSX@ROADKILL
DC_M_NOP@COMMQ	DC_M_NOP	COMMQ	1	direct:1	0x0000774B	0x00007744	CODE:00007744                 bne     DC_M_NOP@COMMQ
DDF1@BONUS	DDF1	BONUS	1	direct:1	0x00003B01	0x00003AFD	CODE:00003AFD                 bne     DDF1@BONUS
DDJ@FONT1A	DDJ	FONT1A	1	direct:1	0x0000A7EA	0x0000A7E7	CODE:0000A7E7                 blt     DDJ@FONT1A
DDYNA_INIT@DELTA	DDYNA_INIT	DELTA	1	direct:1	0x0000AE9A	0x0000AE98	CODE:0000AE98                 call    DDYNA_INIT@DELTA
DEADCAR@COLLA	DEADCAR	COLLA	1	direct:1	0x0000256A	0x00002544	CODE:00002544                 be      DEADCAR@COLLA
DEADLP@COLLA	DEADLP	COLLA	1	direct:1	0x0000257B	0x00002586	CODE:00002586                 bu      DEADLP@COLLA
DEADLPI@COLLA	DEADLPI	COLLA	1	direct:1	0x000025D3	0x000025CA	CODE:000025CA                 ldi     @DEADLPI@COLLA,r5
DEBSCL0@COLLA	DEBSCL0	COLLA	1	direct:1	0x0000238E	0x00002399	CODE:00002399                 bne     DEBSCL0@COLLA
DECLPX@COMMQ	DECLPX	COMMQ	1	direct:1	0x00007692	0x00007689	CODE:00007689                 bu      DECLPX@COMMQ
DECODEL1i@COMP	DECODEL1i	COMP	1	direct:1	0x0000A38A	0x0000A382	CODE:0000A382                 ble     DECODEL1i@COMP  ; IFI
DECODEL3i@COMP	DECODEL3i	COMP	1	direct:1	0x0000A383	0x0000A389	CODE:0000A389                 bgt     DECODEL3i@COMP
DECODE_BLOCKI@COMMQ	DECODE_BLOCKI	COMMQ	1	direct:1	0x00007697	0x0000768F	CODE:0000768F                 addi    @DECODE_BLOCKI@COMMQ,ar0
DECODE_LP@COMMQ	DECODE_LP	COMMQ	1	direct:1	0x0000768A	0x00007693	CODE:00007693                 blt     DECODE_LP@COMMQ
DECODE_STACKI@COMP	DECODE_STACKI	COMP	1	direct:1	0x0000A2D9	0x0000A37A	CODE:0000A37A                 ldi     @DECODE_STACKI@COMP,ar4
DECOMPRESS_TOPLP@COMP	DECOMPRESS_TOPLP	COMP	1	direct:1	0x0000A342	0x0000A372	CODE:0000A372                 be      DECOMPRESS_TOPLP@COMP
DECP@COLLA	DECP	COLLA	1	direct:1	0x000025BB	0x000025B4	CODE:000025B4                 rptb    DECP@COLLA
DEERANI_LOOP@ROADKILL	DEERANI_LOOP	ROADKILL	1	direct:1	0x00006A63	0x00006A69	CODE:00006A69                 br      DEERANI_LOOP@ROADKILL
DEER_DIE@ROADKILL	DEER_DIE	ROADKILL	1	direct:1	0x00006A6A	0x00006A61	CODE:00006A61                 blo     DEER_DIE@ROADKILL
DEFAULT_TABLE_ptr_0000C766@CMOS	DEFAULT_TABLE_ptr_0000C766	CMOS	1	direct:1	0x0000C766	0x00009AC8	CODE:00009AC8                 ldi     @DEFAULT_TABLE_ptr_0000C766@CMOS,ar1 ; LDL
DEFAULT_TABLE_ptr_0000C767@CMOS	DEFAULT_TABLE_ptr_0000C767	CMOS	1	direct:1	0x0000C767	0x00009AD8	CODE:00009AD8                 ldi     @DEFAULT_TABLE_ptr_0000C767@CMOS,ar1 ; LDL
DEFAULT_TABLE_TOTALI@CMOS	DEFAULT_TABLE_TOTALI	CMOS	1	direct:1	0x00009A8D	0x00009ACA	CODE:00009ACA                 ldie    @DEFAULT_TABLE_TOTALI@CMOS,ar1
DELETE_PRESS_OBJECTS@HSTDP	DELETE_PRESS_OBJECTS	HSTDP	1	direct:1	0x000038F3	0x0000389D	CODE:0000389D                 call    DELETE_PRESS_OBJECTS@HSTDP
DELLP@BONUS	DELLP	BONUS	1	direct:1	0x00003A31	0x00003A35	CODE:00003A35                 bne     DELLP@BONUS
DELLP@OBJ	DELLP	OBJ	1	direct:1	0x00007151	0x0000715D	CODE:0000715D                 bne     DELLP@OBJ
DELLP@TEXT	DELLP	TEXT	1	direct:1	0x00007AE3	0x00007AE6	CODE:00007AE6                 bne     DELLP@TEXT
DELOBJX@BONUS	DELOBJX	BONUS	1	direct:1	0x00003A41	0x00003A33	CODE:00003A33                 be      DELOBJX@BONUS
DELOBJX@OBJ	DELOBJX	OBJ	1	direct:1	0x00007169	0x0000715B	CODE:0000715B                 be      DELOBJX@OBJ
DELRLP@OBJ	DELRLP	OBJ	1	direct:1	0x00007114	0x00007120	CODE:00007120                 bne     DELRLP@OBJ
DELTA_JOININ@DRONES	DELTA_JOININ	DRONES	1	direct:1	0x00006754	0x0000677E	CODE:0000677E                 bu      DELTA_JOININ@DRONES
DETHTAB1I@COLLA	DETHTAB1I	COLLA	1	direct:1	0x00002469	0x00002456	CODE:00002456                 ldi     @DETHTAB1I@COLLA,ar2
DETHTAB2I@COLLA	DETHTAB2I	COLLA	1	direct:1	0x0000246A	0x0000243D	CODE:0000243D                 ldi     @DETHTAB2I@COLLA,ar2
DFXX@COLLA	DFXX	COLLA	1	direct:1	0x000025D1	0x000025AE	CODE:000025AE                 bne     DFXX@COLLA
DHS0@HSTDP	DHS0	HSTDP	1	direct:1	0x000038AE	0x000038B4	CODE:000038B4                 blt     DHS0@HSTDP
DHSNEXT@HSTDP	DHSNEXT	HSTDP	1	direct:1	0x00003881	0x00003878	CODE:00003878                 br      DHSNEXT@HSTDP
DHSNOBUT@HSTDP	DHSNOBUT	HSTDP	1	direct:1	0x00003879	0x00003874	CODE:00003874                 be      DHSNOBUT@HSTDP
DIAGNOSTIC_MENU_ptr_0000C84A@DIAG	DIAGNOSTIC_MENU_ptr_0000C84A	DIAG	1	direct:1	0x0000C84A	0x00000A4C	CODE:00000A4C                 ldi     @DIAGNOSTIC_MENU_ptr_0000C84A@DIAG,ar5 ; LDL
DIAGPAL_ptr_0000B0DA@DIAG	DIAGPAL_ptr_0000B0DA	DIAG	1	direct:1	0x0000B0DA	0x00005047	CODE:00005047                 ldi     @DIAGPAL_ptr_0000B0DA@DIAG,ar2 ; LDL
DIAGPAL_ptr_0000C810@DIAG	DIAGPAL_ptr_0000C810	DIAG	1	direct:1	0x0000C810	0x00000692	CODE:00000692                 ldi     @DIAGPAL_ptr_0000C810@DIAG,ar2 ; LDL
